codigo,nombre_serie,fecha_inicio,fecha_fin,ultima_actualizacion,categoria,categoria_url,periodicidad
PM06102MA,Reservas Internacionales Netas (millones S/),2001,2024,15-05-2025,Reservas internacionales,https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/reservas-internacionales-a,Anual
PM06103MA,Reservas Internacionales Netas (millones US$),1959,2024,15-05-2025,Reservas internacionales,https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/reservas-internacionales-a,Anual
PM06104MA,Reservas Internacionales Netas - Activos (millones US$),1959,2024,15-05-2025,Reservas internacionales,https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/reservas-internacionales-a,Anual
PM06105MA,Reservas Internacionales Netas - Pasivos (millones US$),1959,2024,15-05-2025,Reservas internacionales,https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/reservas-internacionales-a,Anual
PD10006MA,Reservas Internacionales Brutas (millones US$),1959,2024,15-05-2025,Reservas internacionales,https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/reservas-internacionales-a,Anual
PD31897MA,Depósitos de Intermediarios Financieros (mill. US$),1998,2020,30-03-2022,Reservas internacionales,https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/reservas-internacionales-a,Anual
PD31898MA,Depósitos del sector público en el BCRP (mill. US$),1978,2021,02-08-2022,Reservas internacionales,https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/reservas-internacionales-a,Anual
PM05856FA,Ingresos Tributarios,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05857FA,Ingresos Tributarios - Impuestos a los Ingresos,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05858FA,Ingresos Tributarios - Impuestos a los Ingresos - Personas Naturales,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05859FA,Ingresos Tributarios - Impuestos a los Ingresos - Personas Jurídicas,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05860FA,Ingresos Tributarios - Impuestos a los Ingresos - Regularización,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05861FA,Ingresos Tributarios - Impuestos a las Importaciones,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05862FA,Ingresos Tributarios - IGV,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05863FA,Ingresos Tributarios - IGV - Interno,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05864FA,Ingresos Tributarios - IGV - Importaciones,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05865FA,Ingresos Tributarios - ISC,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05866FA,Ingresos Tributarios - ISC - Combustibles,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05867FA,Ingresos Tributarios - ISC - Otros,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05868FA,Ingresos Tributarios - Otros Ingresos Tributarios,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05869FA,Ingresos Tributarios - Documentos Valorados,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05870FA,Ingresos No Tributarios,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05871FA,Ingresos No Tributarios - Contribuciones a Essalud y ONP,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05872FA,"Ingresos No Tributarios - Regalías petroleras, gasíferas y mineras",1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05873FA,Ingresos No Tributarios - Canon Petrolero,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05874FA,Ingresos No Tributarios - Otros ingresos,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05875FA,Total,1970,2024,30-05-2025,Ingresos corrientes del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-mill-soles-a,Anual
PM05876FA,Ingresos Tributarios,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05877FA,Ingresos Tributarios - Impuestos a los Ingresos,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05878FA,Ingresos Tributarios - Impuestos a los Ingresos - Personas Naturales,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05879FA,Ingresos Tributarios - Impuestos a los Ingresos - Personas Jurídicas,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05880FA,Ingresos Tributarios - Impuestos a los Ingresos - Regularización,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05881FA,Ingresos Tributarios - Impuestos a las Importaciones,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05882FA,Ingresos Tributarios - IGV,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05883FA,Ingresos Tributarios - IGV - Interno,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05884FA,Ingresos Tributarios - IGV - Importaciones,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05885FA,Ingresos Tributarios - ISC,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05886FA,Ingresos Tributarios - ISC - Combustibles,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05887FA,Ingresos Tributarios - ISC - Otros,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05888FA,Ingresos Tributarios - Otros Ingresos Tributarios,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05889FA,Ingresos Tributarios - Documentos Valorados,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05890FA,Ingresos No Tributarios,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05891FA,Ingresos No Tributarios - Contribuciones a Essalud y ONP,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05892FA,"Ingresos No Tributarios - Regalías petroleras, gasíferas y mineras",1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05893FA,Ingresos No Tributarios - Canon Petrolero,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05894FA,Ingresos No Tributarios - Otros ingresos,1990,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM05895FA,Total,1970,2024,30-05-2025,Ingresos corrientes del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-general-porcentaje-del-pbi-a,Anual
PM10088FA,Ingresos Tributarios del Gobierno Central,1970,2024,30-05-2025,Ingresos corrientes del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-mill-soles-a,Anual
PM10089FA,Impuesto a los Ingresos,1970,2024,30-05-2025,Ingresos corrientes del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-mill-soles-a,Anual
PM10090FA,Impuesto al Patrimonio,1970,2024,30-05-2025,Ingresos corrientes del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-mill-soles-a,Anual
PM10091FA,Impuestos a las Exportaciones,1970,2024,30-05-2025,Ingresos corrientes del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-mill-soles-a,Anual
PM10092FA,Impuesto a las Importaciones,1970,2024,30-05-2025,Ingresos corrientes del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-mill-soles-a,Anual
PM10093FA,Impuesto General a las Ventas - IGV,1970,2024,30-05-2025,Ingresos corrientes del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-mill-soles-a,Anual
PM10094FA,IGV - Interno,1970,2024,30-05-2025,Ingresos corrientes del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-mill-soles-a,Anual
PM10095FA,IGV - Importaciones,1970,2024,30-05-2025,Ingresos corrientes del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-mill-soles-a,Anual
PM10096FA,Impuesto Selectivo al Consumo - ISC,1970,2024,30-05-2025,Ingresos corrientes del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-mill-soles-a,Anual
PM10097FA,ISC - Combustibles,1970,2024,30-05-2025,Ingresos corrientes del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-mill-soles-a,Anual
PM10098FA,ISC - Otros,1970,2024,30-05-2025,Ingresos corrientes del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-mill-soles-a,Anual
PM10099FA,Otros Ingresos Tributarios,1970,2024,30-05-2025,Ingresos corrientes del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-mill-soles-a,Anual
PM10100FA,Devoluciones,1970,2024,30-05-2025,Ingresos corrientes del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-mill-soles-a,Anual
PM10101FA,Ingresos No Tributarios,1970,2024,30-05-2025,Ingresos corrientes del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-mill-soles-a,Anual
PM10102FA,Total Ingresos Corrientes del Gobierno Central,1970,2024,30-05-2025,Ingresos corrientes del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-mill-soles-a,Anual
PM10103FA,Ingresos Tributarios del Gobierno Central (% PBI),1970,2024,30-05-2025,Ingresos corrientes del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10104FA,Impuesto a los Ingresos (% PBI),1970,2024,30-05-2025,Ingresos corrientes del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10105FA,Impuesto al Patrimonio (% PBI),1970,2024,30-05-2025,Ingresos corrientes del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10106FA,Impuestos a las Exportaciones (% PBI),1970,2024,30-05-2025,Ingresos corrientes del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10107FA,Impuesto a las Importaciones (% PBI),1970,2024,30-05-2025,Ingresos corrientes del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10108FA,Impuesto General a las Ventas - IGV (% PBI),1970,2024,30-05-2025,Ingresos corrientes del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10109FA,IGV - Interno (% PBI),1970,2024,30-05-2025,Ingresos corrientes del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10110FA,IGV - Importaciones (% PBI),1970,2024,30-05-2025,Ingresos corrientes del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10111FA,Impuesto Selectivo al Consumo - ISC (% PBI),1970,2024,30-05-2025,Ingresos corrientes del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10112FA,ISC - Combustibles (% PBI),1970,2024,30-05-2025,Ingresos corrientes del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10113FA,ISC - Otros (% PBI),1970,2024,30-05-2025,Ingresos corrientes del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10114FA,Otros Ingresos Tributarios (% PBI),1970,2024,30-05-2025,Ingresos corrientes del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10115FA,Devoluciones (% PBI),1970,2024,30-05-2025,Ingresos corrientes del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10116FA,Ingresos No Tributarios (% PBI),1970,2024,30-05-2025,Ingresos corrientes del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10117FA,Total Ingresos Corrientes del Gobierno Central (% PBI),1970,2024,30-05-2025,Ingresos corrientes del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/ingresos-corrientes-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM05896FA,Gastos Corrientes,1970,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05897FA,Gastos Corrientes - Remuneraciones,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05898FA,Gastos Corrientes - Remuneraciones - Gobierno Nacional,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05899FA,Gastos Corrientes - Remuneraciones - Gobiernos Regionales,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05900FA,Gastos Corrientes - Remuneraciones - Gobiernos Locales,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05901FA,Gastos Corrientes - Bienes y Servicios,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05902FA,Gastos Corrientes - Bienes y Servicios - Gobierno Nacional,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05903FA,Gastos Corrientes - Bienes y Servicios - Gobiernos Regionales,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05904FA,Gastos Corrientes - Bienes y Servicios - Gobiernos Locales,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05905FA,Gastos Corrientes - Tranferencias,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05906FA,Gastos Corrientes - Tranferencias - Gobierno Nacional,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05907FA,Gastos Corrientes - Tranferencias - Gobiernos Regionales,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05908FA,Gastos Corrientes - Tranferencias - Gobiernos Locales,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05909FA,Gasto de Capital,1970,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05910FA,Gasto de Capital - Formación Bruta de Capital,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05911FA,Gasto de Capital - Formación Bruta de Capital - Gobierno Nacional,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05912FA,Gasto de Capital - Formación Bruta de Capital - Gobiernos Regionales,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05913FA,Gasto de Capital - Formación Bruta de Capital - Gobiernos Locales,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05914FA,Gasto de Capital - Otros Gastos de Capital,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05915FA,Gasto No Financiero Total,1970,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05916FA,Gasto No Financiero Total - Gobierno Nacional,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05917FA,Gasto No Financiero Total - Gobiernos Regionales,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
