codigo,nombre_serie,fecha_inicio,fecha_fin,ultima_actualizacion,categoria,categoria_url,periodicidad
PM05918FA,Gasto No Financiero Total - Gobiernos Locales,2003,2024,30-05-2025,Gastos del gobierno general (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-millones-de-soles,Anual
PM05919FA,Gastos Corrientes,1970,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05920FA,Gastos Corrientes - Remuneraciones,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05921FA,Gastos Corrientes - Remuneraciones - Gobierno Nacional,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05922FA,Gastos Corrientes - Remuneraciones - Gobiernos Regionales,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05923FA,Gastos Corrientes - Remuneraciones - Gobiernos Locales,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05924FA,Gastos Corrientes - Bienes y Servicios,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05925FA,Gastos Corrientes - Bienes y Servicios - Gobierno Nacional,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05926FA,Gastos Corrientes - Bienes y Servicios - Gobierno Regionales,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05927FA,Gastos Corrientes - Bienes y Servicios - Gobierno Locales,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05928FA,Gastos Corrientes - Transferencias,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05929FA,Gastos Corrientes - Transferencias - Gobierno Nacional,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05930FA,Gastos Corrientes - Transferencias - Gobierno Regionales,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05931FA,Gastos Corrientes - Transferencias - Gobierno Locales,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05932FA,Gasto de Capital,1970,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05933FA,Gasto de Capital - Formación Bruta de Capital,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05934FA,Gasto de Capital - Formación Bruta de Capital - Gobierno Nacional,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05935FA,Gasto de Capital - Formación Bruta de Capital - Gobierno Regionales,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05936FA,Gasto de Capital - Formación Bruta de Capital - Gobierno Locales,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05937FA,Gasto de Capital - Otros Gastos de Capital,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05938FA,Gasto No Financiero Total,1970,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05939FA,Gasto No Financiero Total - Gobierno Nacional,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05940FA,Gasto No Financiero Total - Gobiernos Regionales,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM05941FA,Gasto No Financiero Total - Gobiernos Locales,2003,2024,30-05-2025,Gastos del gobierno general (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-general-porcentaje-del-pbi,Anual
PM10118FA,Gastos No Financieros del Gobierno Central,1970,2024,30-05-2025,Gastos del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-mill-soles,Anual
PM10119FA,Remuneraciones del Gobierno Central,1970,2024,30-05-2025,Gastos del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-mill-soles,Anual
PM10120FA,Bienes y Servicios del Gobierno Central,1970,2024,30-05-2025,Gastos del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-mill-soles,Anual
PM10121FA,Transferencias del Gobierno Central,1970,2024,30-05-2025,Gastos del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-mill-soles,Anual
PM10122FA,Gastos de Capital del Gobierno Central,1970,2024,30-05-2025,Gastos del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-mill-soles,Anual
PM10123FA,Formación Bruta de Capital del Gobierno Central,1970,2024,30-05-2025,Gastos del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-mill-soles,Anual
PM10124FA,Otros Gastos de Capital del Gobierno Central,1970,2024,30-05-2025,Gastos del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-mill-soles,Anual
PM10125FA,Intereses Totales del Gobierno Central,1970,2024,30-05-2025,Gastos del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-mill-soles,Anual
PM10126FA,Intereses Deuda Interna del Gobierno Central,1970,2024,30-05-2025,Gastos del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-mill-soles,Anual
PM10127FA,Intereses Deuda Externa del Gobierno Central,1970,2024,30-05-2025,Gastos del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-mill-soles,Anual
PM10128FA,Total Gastos del Gobierno Central,1970,2024,30-05-2025,Gastos del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-mill-soles,Anual
PM10129FA,Gastos No Financieros del Resto Gobierno Central,1970,2024,30-05-2025,Gastos del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-mill-soles,Anual
PM10130FA,Gastos Corrientes No Financieros del Resto Gobierno Central,1970,2024,30-05-2025,Gastos del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-mill-soles,Anual
PM10131FA,Gastos de Capital del Resto Gobierno Central,1970,2024,30-05-2025,Gastos del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-mill-soles,Anual
PM10132FA,Intereses del Resto Gobierno Central (Mill. S/),1970,2024,30-05-2025,Gastos del gobierno central (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-mill-soles,Anual
PM10133FA,Gastos No Financieros del Gobierno Central (% PBI),1970,2024,30-05-2025,Gastos del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10134FA,Remuneraciones del Gobierno Central (% PBI),1970,2024,30-05-2025,Gastos del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10135FA,Bienes y Servicios del Gobierno Central (% PBI),1970,2024,30-05-2025,Gastos del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10136FA,Transferencias del Gobierno Central (% PBI),1970,2024,30-05-2025,Gastos del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10137FA,Gastos de Capital del Gobierno Central (% PBI),1970,2024,30-05-2025,Gastos del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10138FA,Formación Bruta de Capital del Gobierno Central (% PBI),1970,2024,30-05-2025,Gastos del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10139FA,Otros Gastos de Capital del Gobierno Central (% PBI),1970,2024,30-05-2025,Gastos del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10140FA,Intereses Totales del Gobierno Central (% PBI),1970,2024,30-05-2025,Gastos del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10141FA,Intereses Deuda Interna del Gobierno Central (% PBI),1970,2024,30-05-2025,Gastos del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10142FA,Intereses Deuda Externa del Gobierno Central (% PBI),1970,2024,30-05-2025,Gastos del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10143FA,Total Gastos del Gobierno Central (% PBI),1970,2024,30-05-2025,Gastos del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10144FA,Gastos No Financieros del Resto Gobierno Central (% PBI),1970,2024,30-05-2025,Gastos del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10145FA,Gastos Corrientes No Financieros del Resto Gobierno Central (% PBI),1970,2024,30-05-2025,Gastos del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10146FA,Gastos de Capital del Resto Gobierno Central (% PBI),1970,2024,30-05-2025,Gastos del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10147FA,Intereses del Resto Gobierno Central (% PBI),1970,2024,30-05-2025,Gastos del gobierno central (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/gastos-del-gobierno-central-porcentaje-del-pbi-a,Anual
PM10156FA,Deuda Pública (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10157FA,Deuda Pública Externa (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10158FA,Organismos Internacionales (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10159FA,Club de París (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10160FA,Bonos (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10161FA,Proveedores (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10162FA,Banca Internacional (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10163FA,América Latina (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10164FA,Otros Bilaterales (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10165FA,Deuda Pública Interna (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10166FA,Largo Plazo (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10167FA,Créditos Bancarios (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10168FA,Créditos del Banco de la Nación (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10169FA,Gobierno Central (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10170FA,Gobiernos Locales (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10171FA,Otros Bancos (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10172FA,Bonos Tesoro Público (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10173FA,Bonos de Capitalización BCRP (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10174FA,Bonos de Apoyo Sistema Financiero (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10175FA,Bonos de Liquidez (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10176FA,Suscripción Temporal de Acciones (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10177FA,Canje Temporal de Cartera (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10178FA,Programas RFA y FOPE (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10179FA,Consolidación del Sistema Financiero (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10180FA,Bonos por Canje de Deuda Pública (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10181FA,Bonos Soberanos (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10182FA,Bonos Caja de Pensiones Militar-Policial (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10183FA,Bonos de Reconocimiento (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10184FA,Bonos Municipalidad de Lima (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10185FA,Corto Plazo (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10186FA,Créditos Banco de la Nación (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10187FA,Obligaciones Pendientes de Cobro (Flotante) (mill. S/),1999,2024,30-05-2025,Saldo deuda pública (millones S/),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-mill-soles,Anual
PM10188FA,Deuda Pública (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10189FA,Deuda Pública Externa (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10190FA,Organismos Internacionales (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10191FA,Club de París (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10192FA,Bonos (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10193FA,Proveedores (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10194FA,Banca Internacional (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10195FA,América Latina (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10196FA,Otros Bilaterales (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10197FA,Deuda Pública Interna (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10198FA,Largo Plazo (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10199FA,Créditos Bancarios (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10200FA,Créditos del Banco de la Nación (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10201FA,Gobierno Central (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10202FA,Gobiernos Locales (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10203FA,Otros Bancos (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10204FA,Bonos del Tesoro Público (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10205FA,Bonos de Capitalización BCRP (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10206FA,Bonos de Apoyo Sistema Financiero (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10207FA,Bonos de Liquidez (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10208FA,Suscripción Temporal de Acciones (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10209FA,Canje Temporal de Cartera (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10210FA,Programas RFA y FOPE (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10211FA,Consolidación del Sistema Financiero (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
PM10212FA,Bonos por Canje de Deuda Pública (% PBI),1999,2024,30-05-2025,Saldo deuda pública (porcentaje del PBI),https://estadisticas.bcrp.gob.pe/estadisticas/series/anuales/saldo-deuda-publica-porcentaje-del-PBI,Anual
